snapshot_date,snapshot_utc,instrument_name,expiry_code,maturity_date,strike,option_type,underlying_price,bid_price,ask_price,mid_price,mark_price,mark_iv,open_interest,volume_24h,time_to_expiry_years,creation_timestamp
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-31JUL26-102000-P,31JUL26,2026-07-31 00:00:00+00:00,102000.00000000,put,74424.22000000,0.32550000,0.42450000,0.37500000,0.37161477,0.36480000,0.10000000,0.00000000,0.16645275,1780203149455
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-31JUL26-104000-C,31JUL26,2026-07-31 00:00:00+00:00,104000.00000000,call,74424.35000000,0.00070000,0.00110000,0.00090000,0.00088876,0.37240000,353.10000000,0.10000000,0.16645275,1780203149457
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-31JUL26-105000-C,31JUL26,2026-07-31 00:00:00+00:00,105000.00000000,call,74424.35000000,0.00070000,0.00100000,0.00085000,0.00084978,0.37890000,391.90000000,5.00000000,0.16645275,1780203149459
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-31JUL26-106000-C,31JUL26,2026-07-31 00:00:00+00:00,106000.00000000,call,74424.35000000,0.00060000,0.00090000,0.00075000,0.00077536,0.38300000,41.80000000,0.10000000,0.16645275,1780203149462
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-31JUL26-108000-C,31JUL26,2026-07-31 00:00:00+00:00,108000.00000000,call,74424.35000000,0.00050000,0.00080000,0.00065000,0.00067859,0.39310000,260.70000000,0.10000000,0.16645275,1780203149462
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-31JUL26-110000-P,31JUL26,2026-07-31 00:00:00+00:00,110000.00000000,put,74424.35000000,0.42850000,0.53450000,0.48150000,0.47859188,0.40140000,1.10000000,0.00000000,0.16645275,1780203149457
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-31JUL26-115000-P,31JUL26,2026-07-31 00:00:00+00:00,115000.00000000,put,74424.35000000,0.49400000,0.60350000,0.54875000,0.54563198,0.42570000,0.10000000,0.00000000,0.16645275,1780203149454
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-54000-P,28AUG26,2026-08-28 00:00:00+00:00,54000.00000000,put,74599.84000000,0.00750000,0.00800000,0.00775000,0.00773063,0.47590000,23.80000000,0.90000000,0.24311257,1780203149461
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-56000-P,28AUG26,2026-08-28 00:00:00+00:00,56000.00000000,put,74599.84000000,0.00900000,0.01000000,0.00950000,0.00946461,0.45720000,35.40000000,6.60000000,0.24311257,1780203149455
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-58000-P,28AUG26,2026-08-28 00:00:00+00:00,58000.00000000,put,74599.84000000,0.01150000,0.01250000,0.01200000,0.01195897,0.44310000,4.70000000,0.00000000,0.24311257,1780203149454
